Call_ID	Chr	Start	Ref_Units	Mean_Units	Med_Units	Min_Units	Max_Units	Hits	Instability_Rating	SD	EE50	EE100	Status	Gene	Region	STR
X.94811357	X	94811357	3	4	4	4	4	191	0	0	0	0	STABLE	FAM133A->MIR548M	intergenic	CAG
X.94977542	X	94977542	3	4	4	4	4	191	0	0	0	0	STABLE	FAM133A->MIR548M	intergenic	CAG
X.95311826	X	95311826	3	4	4	4	4	191	0	0	0	0	STABLE	MIR548M->BRDTP1	intergenic	CAG
X.95499504	X	95499504	4	5	5	5	5	191	0	0	0	0	STABLE	MIR548M->BRDTP1	intergenic	CAG
X.95553355	X	95553355	4	5	5	5	5	191	0	0	0	0	STABLE	MIR548M->BRDTP1	intergenic	CAG
X.95784460	X	95784460	5	6	6	6	6	191	0	0	0	0	STABLE	MIR548M->BRDTP1	intergenic	CAG
X.96224367	X	96224367	5	6	6	6	6	191	0	0	0	0	STABLE	MIR548M->BRDTP1	intergenic	CAG
X.9760652	X	9760652	3	4	4	4	4	191	0	0	0	0	STABLE	GPR143	intronic	CAG
X.97863022	X	97863022	10	11	11	11	12	191	0.147	0.588	0	0	POLYMORPHIC	DIAPH2->NONE	intergenic	CAG
X.98005167	X	98005167	3	4	4	4	4	191	0	0	0	0	STABLE	DIAPH2->NONE	intergenic	CAG
X.9816581	X	9816581	10	14	16	8	23	191	0.5	4.471	0	0	POLYMORPHIC	SHROOM2	intronic	CAG
X.98295190	X	98295190	3	4	4	4	4	191	0	0	0	0	STABLE	DIAPH2->PCDH19	intergenic	CAG
X.9835391	X	9835391	3	4	4	4	4	191	0	0	0	0	STABLE	SHROOM2	intronic	CAG
X.9867688	X	9867688	3	4	4	4	4	191	0	0	0	0	STABLE	SHROOM2	intronic	CAG
X.98968549	X	98968549	5	6	6	6	6	191	0	0	0	0	STABLE	DIAPH2->PCDH19	intergenic	CAG
X.99311631	X	99311631	3	4	4	4	4	191	0	0	0	0	STABLE	DIAPH2->PCDH19	intergenic	CAG
X.99416076	X	99416076	5	6	6	1	6	191	0.003	0.362	0	0	POLYMORPHIC	DIAPH2->PCDH19	intergenic	CAG
X.99558222	X	99558222	4	5	5	4	5	191	0.003	0.072	0	0	POLYMORPHIC	DIAPH2->PCDH19	intergenic	CAG
Y.10178040	Y	10178040	5	6	6	6	6	93	0	0	0	0	STABLE	TTTY23->NONE	intergenic	CAG
Y.11085622	Y	11085622	5	6	6	6	6	117	0	0	0	0	STABLE	TTTY23->GYG2P1	intergenic	CAG
Y.11782497	Y	11782497	5	6	6	6	6	93	0	0	0	0	STABLE	TTTY23->GYG2P1	intergenic	CAG
Y.12318436	Y	12318436	3	4	4	4	4	93	0	0	0	0	STABLE	NONE->GYG2P1	intergenic	CAG
Y.12413374	Y	12413374	3	4	4	4	4	93	0	0	0	0	STABLE	GYG2P1	ncRNA	CAG
Y.15449860	Y	15449860	4	5	5	5	5	93	0	0	0	0	STABLE	NLGN4Y->NONE	intergenic	CAG
Y.16595583	Y	16595583	4	5	5	5	5	93	0	0	0	0	STABLE	NLGN4Y->FAM41AY1	intergenic	CAG
Y.16965571	Y	16965571	3	4	4	4	4	93	0	0	0	0	STABLE	NONE->FAM41AY1	intergenic	CAG
Y.17802527	Y	17802527	4	5	5	5	5	93	0	0	0	0	STABLE	XKRY2->CDY2B	intergenic	CAG
Y.18103471	Y	18103471	4	5	5	5	5	93	0	0	0	0	STABLE	CDY2B->XKRY2	intergenic	CAG
Y.18553649	Y	18553649	5	6	6	6	6	93	0	0	0	0	STABLE	HSFY1->HSFY2	intronic	CAG
Y.18587436	Y	18587436	5	6	6	6	6	93	0	0	0	0	STABLE	TTTY9A->TTTY9B	ncRNA	CAG
Y.18659984	Y	18659984	4	5	5	5	5	93	0	0	0	0	STABLE	TTTY9A->TTTY9A	intergenic	CAG
Y.18732951	Y	18732951	5	6	6	6	6	93	0	0	0	0	STABLE	TTTY9A->TTTY9B	ncRNA	CAG
Y.18766737	Y	18766737	5	6	6	6	6	93	0	0	0	0	STABLE	HSFY1->HSFY2	intronic	CAG
Y.18992662	Y	18992662	4	5	5	5	5	93	0	0	0	0	STABLE	TTTY14	ncRNA	CAG
Y.19260864	Y	19260864	3	4	4	4	4	93	0	0	0	0	STABLE	TTTY14->BCORP1	intergenic	CAG
Y.19395958	Y	19395958	5	6	6	6	6	93	0	0	0	0	STABLE	TTTY14->BCORP1	intergenic	CAG
Y.20756278	Y	20756278	5	6	6	6	6	93	0	0	0	0	STABLE	RPS4Y2	intronic	CAG
Y.21572462	Y	21572462	5	6	6	6	6	93	0	0	0	0	STABLE	RBMY1A1->TTTY13	intergenic	CAG
Y.21584826	Y	21584826	4	5	5	5	5	93	0	0	0	0	STABLE	TTTY13	ncRNA	CAG
Y.21707241	Y	21707241	6	7	7	7	7	93	0	0	0	0	STABLE	TTTY13->RBMY1B	intergenic	CAG
Y.21846665	Y	21846665	4	5	5	5	5	93	0	0	0	0	STABLE	TTTY13->RBMY1B	intergenic	CAG
Y.21856952	Y	21856952	4	5	5	5	5	93	0	0	0	0	STABLE	TTTY13->RBMY1B	intergenic	CAG
Y.23203298	Y	23203298	5	6	6	6	6	93	0	0	0	0	STABLE	DAZ4->DAZ4	intergenic	CAG
Y.23215228	Y	23215228	5	6	6	6	6	93	0	0	0	0	STABLE	DAZ4->DAZ4	intergenic	CAG
Y.24166788	Y	24166788	5	6	6	6	6	93	0	0	0	0	STABLE	CDY1B->CSPG4P1Y	intergenic	CAG
Y.24219278	Y	24219278	5	6	6	6	6	93	0	0	0	0	STABLE	GOLGA2P2Y->TTTY17A	intergenic	CAG
Y.24817683	Y	24817683	5	6	6	6	6	93	0	0	0	0	STABLE	DAZ4->DAZ4	intergenic	CAG
Y.24829614	Y	24829614	5	6	6	6	6	93	0	0	0	0	STABLE	DAZ4->DAZ4	intergenic	CAG
Y.25450849	Y	25450849	5	6	6	6	6	93	0	0	0	0	STABLE	TTTY17A->GOLGA2P2Y	intergenic	CAG
Y.25503342	Y	25503342	5	6	6	6	6	93	0	0	0	0	STABLE	CSPG4P1Y->CDY1B	intergenic	CAG
Y.26447827	Y	26447827	4	5	5	4	5	93	0.032	0.355	0	0	POLYMORPHIC	TTTY3->NONE	intergenic	CAG
Y.2841740	Y	2841740	5	6	6	6	6	93	0	0	0	0	STABLE	RPS4Y1	intronic	CAG
Y.2890962	Y	2890962	4	5	5	5	5	93	0	0	0	0	STABLE	RPS4Y1->ZFY	intergenic	CAG
Y.2976735	Y	2976735	4	5	5	0	5	94	0.011	1.031	0	0	POLYMORPHIC	ZFY	exonic	CAG
Y.3864771	Y	3864771	4	5	5	5	5	93	0	0	0	0	STABLE	TGIF2LY->MIR9985	intergenic	CAG
Y.4443274	Y	4443274	5	6	6	6	6	93	0	0	0	0	STABLE	TGIF2LY->MIR9985	intergenic	CAG
Y.4590330	Y	4590330	3	4	4	4	4	93	0	0	0	0	STABLE	TGIF2LY->MIR9985	intergenic	CAG
Y.4964677	Y	4964677	5	6	6	6	6	93	0	0	0	0	STABLE	MIR9985->PCDH11Y	intergenic	CAG
Y.5446868	Y	5446868	13	14	14	14	14	93	0	0	0	0	STABLE	PCDH11Y	intronic	CAG
Y.6556775	Y	6556775	4	5	5	5	5	93	0	0	0	0	STABLE	TTTY8->AMELY	intergenic	CAG
Y.6597331	Y	6597331	4	5	5	5	5	93	0	0	0	0	STABLE	TTTY8->AMELY	intergenic	CAG
Y.6982838	Y	6982838	4	5	5	5	5	93	0	0	0	0	STABLE	TBL1Y	intronic	CAG
Y.7268094	Y	7268094	5	6	6	6	6	93	0	0	0	0	STABLE	TBL1Y->PRKY	intergenic	CAG
Y.7518447	Y	7518447	3	4	4	4	4	93	0	0	0	0	STABLE	PRKY->TTTY16	intergenic	CAG
Y.7867271	Y	7867271	17	18	18	18	18	93	0	0	0	0	STABLE	TTTY12->LINC00279	intergenic	CAG
Y.8536879	Y	8536879	3	4	4	4	4	92	0	0	0	0	STABLE	TTTY12->LINC00279	intergenic	CAG
Y.9014422	Y	9014422	3	4	4	4	4	93	0	0	0	0	STABLE	TTTY11->RBMY1A3P	intergenic	CAG
Y.9157055	Y	9157055	6	7	7	7	7	93	0	0	0	0	STABLE	TTTY11->RBMY1A3P	intergenic	CAG
Y.9287790	Y	9287790	3	4	4	4	4	93	0	0	0	0	STABLE	TTTY11->RBMY1A3P	intergenic	CAG
1.100038244	1	100038244	3	4	4	4	4	191	0	0	0	0	STABLE	MFSD14A	exonic	GAA
1.100325820	1	100325820	4	5	5	5	5	191	0	0	0	0	STABLE	RTCA->CDC14A	intergenic	GAA
1.100326555	1	100326555	5	7	7	1	35	191	0.793	3.203	0	0	POLYMORPHIC	RTCA->CDC14A	intergenic	GAA
1.100397100	1	100397100	3	4	4	4	24	191	0.003	1.447	0	0	POLYMORPHIC	CDC14A	intronic	GAA
1.100499223	1	100499223	3	4	4	4	4	191	0	0	0	0	STABLE	CDC14A	exonic	GAA
1.100526964	1	100526964	69	61	69	28	104	191	0.976	13.141	190	2	POLYMORPHIC	CDC14A->GPR88	intergenic	GAA
1.100713526	1	100713526	3	4	4	4	4	191	0	0	0	0	STABLE	LINC01349->VCAM1	intergenic	GAA
1.101097174	1	101097174	4	5	5	5	5	191	0	0	0	0	STABLE	LOC102606465->LOC101928370	intergenic	GAA
1.101158965	1	101158965	17	18	18	16	18	191	0.105	0.866	0	0	POLYMORPHIC	LOC102606465->LOC101928370	intergenic	GAA
1.101195379	1	101195379	10	11	11	11	11	191	0	0	0	0	STABLE	LOC102606465->LOC101928370	intergenic	GAA
1.101238031	1	101238031	5	6	6	4	15	191	0.131	1.27	0	0	POLYMORPHIC	S1PR1	intronic	GAA
1.101285618	1	101285618	5	6	6	6	6	191	0	0	0	0	STABLE	S1PR1->LINC01307	intergenic	GAA
1.101396191	1	101396191	4	5	5	5	6	191	0.084	0.374	0	0	POLYMORPHIC	LINC01307->OLFM3	intergenic	GAA
1.101480741	1	101480741	3	4	4	3	4	191	0.003	0.072	0	0	POLYMORPHIC	LINC01307->OLFM3	intergenic	GAA
1.101657855	1	101657855	60	47	54	23	106	191	0.969	17.694	143	1	POLYMORPHIC	LINC01307->OLFM3	intergenic	GAA
1.101845139	1	101845139	10	8	11	5	11	191	0.448	1.842	0	0	POLYMORPHIC	OLFM3	intronic	GAA
1.10191141	1	10191141	3	5	4	4	50	191	0.055	8.614	3	0	POLYMORPHIC	UBE4B->KIF1B	intergenic	GAA
1.102057956	1	102057956	3	4	4	4	4	191	0	0	0	0	STABLE	OLFM3->COL11A1	intergenic	GAA
1.102303832	1	102303832	5	6	6	6	6	191	0	0	0	0	STABLE	OLFM3->COL11A1	intergenic	GAA
1.102411187	1	102411187	30	29	35	1	54	191	0.995	10.532	14	0	POLYMORPHIC	OLFM3->COL11A1	intergenic	GAA
1.102914835	1	102914835	3	4	4	3	33	191	0.12	2.131	0	0	POLYMORPHIC	COL11A1	intronic	GAA
1.102955318	1	102955318	4	5	5	4	5	191	0.005	0.102	0	0	POLYMORPHIC	COL11A1	intronic	GAA
1.103142556	1	103142556	3	4	4	4	4	191	0	0	0	0	STABLE	COL11A1->LOC101928436	intergenic	GAA
1.10320112	1	10320112	8	9	9	9	9	191	0	0	0	0	STABLE	KIF1B	exonic	GAA
1.103223177	1	103223177	22	28	29	24	48	191	0.777	2.822	0	0	POLYMORPHIC	COL11A1->LOC101928436	intergenic	GAA
1.103523977	1	103523977	4	5	5	5	5	191	0	0	0	0	STABLE	LOC101928436	ncRNA	GAA
1.10370594	1	10370594	7	9	9	7	11	191	0.547	0.993	0	0	POLYMORPHIC	KIF1B	intronic	GAA
1.103787275	1	103787275	3	4	4	3	4	191	0.003	0.072	0	0	POLYMORPHIC	AMY1C->LOC100129138	intergenic	GAA
1.103939799	1	103939799	3	4	4	3	4	191	0.003	0.072	0	0	POLYMORPHIC	AMY1C->LOC100129138	intergenic	GAA
1.105165060	1	105165060	5	6	6	6	6	191	0	0	0	0	STABLE	LOC100129138->LINC01676	intergenic	GAA
1.10520139	1	10520139	3	8	6	3	57	191	0.966	13.742	11	0	POLYMORPHIC	PEX14	intronic	GAA
1.105267072	1	105267072	3	4	4	4	4	191	0	0	0	0	STABLE	LOC100129138->LINC01676	intergenic	GAA
1.105703999	1	105703999	3	4	4	4	4	191	0	0	0	0	STABLE	LINC01676->LINC01677	intergenic	GAA
1.106057826	1	106057826	4	5	5	4	6	191	0.005	0.103	0	0	POLYMORPHIC	LINC01677->LINC01661	intergenic	GAA
1.106137130	1	106137130	5	6	6	5	6	191	0.016	0.175	0	0	POLYMORPHIC	LINC01677->LINC01661	intergenic	GAA
1.106303008	1	106303008	4	5	5	4	5	191	0.003	0.072	0	0	POLYMORPHIC	LINC01677->LINC01661	intergenic	GAA
1.106730927	1	106730927	49	38	47	3	65	191	0.94	10.883	67	0	POLYMORPHIC	LINC01677->LINC01661	intergenic	GAA
1.106788411	1	106788411	6	7	7	7	8	191	0.16	0.541	0	0	POLYMORPHIC	LINC01677->LINC01661	intergenic	GAA
1.107299085	1	107299085	4	5	5	4	5	191	0.003	0.072	0	0	POLYMORPHIC	NTNG1	intronic	GAA
1.107424997	1	107424997	3	4	4	4	4	191	0	0	0	0	STABLE	NTNG1	intronic	GAA
1.107562810	1	107562810	6	7	7	7	8	191	0.005	0.102	0	0	POLYMORPHIC	NTNG1->VAV3	intergenic	GAA
1.107766246	1	107766246	4	5	5	5	5	191	0	0	0	0	STABLE	VAV3	intronic	GAA
1.107978774	1	107978774	7	8	8	7	16	191	0.008	0.588	0	0	POLYMORPHIC	VAV3-AS1	ncRNA	GAA
1.108014242	1	108014242	4	5	5	5	5	191	0	0	0	0	STABLE	VAV3-AS1->SLC25A24	intergenic	GAA
1.108030481	1	108030481	7	8	8	8	8	191	0	0	0	0	STABLE	VAV3-AS1->SLC25A24	intergenic	GAA
1.10837838	1	10837838	6	7	7	7	9	191	0.003	0.145	0	0	POLYMORPHIC	CASZ1->C1orf127	intergenic	GAA
1.108537474	1	108537474	5	6	6	6	7	191	0.034	0.253	0	0	POLYMORPHIC	NBPF6->FAM102B	intergenic	GAA
1.108560434	1	108560434	4	5	5	5	6	191	0.003	0.072	0	0	POLYMORPHIC	FAM102B	exonic	GAA
1.108632135	1	108632135	5	8	7	6	48	191	0.448	7.02	0	0	POLYMORPHIC	FAM102B	intronic	GAA
1.108649653	1	108649653	4	5	5	5	5	191	0	0	0	0	STABLE	HENMT1	intronic	GAA
1.108821846	1	108821846	4	5	5	5	5	191	0	0	0	0	STABLE	AKNAD1	intronic	GAA
1.108856186	1	108856186	3	4	4	4	4	191	0	0	0	0	STABLE	AKNAD1	intronic	GAA
1.109165733	1	109165733	5	7	7	6	49	191	0.652	4.358	0	0	POLYMORPHIC	ELAPOR1	intronic	GAA
1.109561133	1	109561133	5	6	6	6	6	191	0	0	0	0	STABLE	GNAI3	intronic	GAA
1.109651388	1	109651388	4	5	5	5	5	191	0	0	0	0	STABLE	AMPD2->GSTM4	intergenic	GAA
1.109674288	1	109674288	3	4	4	4	4	191	0	0	0	0	STABLE	GSTM2	intronic	GAA
1.109692747	1	109692747	3	4	4	4	4	78	0	0	0	0	STABLE	GSTM1	intronic	GAA
1.109798839	1	109798839	9	11	10	6	53	191	0.552	10.745	3	0	POLYMORPHIC	EPS8L3->CSF1	intergenic	GAA
1.110597652	1	110597652	3	4	4	4	4	191	0	0	0	0	STABLE	KCNA2	UTR3	GAA
1.111033049	1	111033049	3	4	4	4	4	191	0	0	0	0	STABLE	LRIF1->DRAM2	intergenic	GAA
1.11118605	1	11118605	5	6	6	5	22	191	0.513	1.501	0	0	POLYMORPHIC	MTOR	intronic	GAA
1.11122014	1	11122014	3	4	4	4	4	191	0	0	0	0	STABLE	MTOR	exonic	GAA
1.111321325	1	111321325	8	9	9	7	48	191	0.597	3.288	0	0	POLYMORPHIC	CHIA	downstream	GAA
1.111351394	1	111351394	3	4	4	4	4	191	0	0	0	0	STABLE	PIFO	UTR3	GAA
1.111384688	1	111384688	3	4	4	4	4	191	0	0	0	0	STABLE	PGBP	ncRNA	GAA
1.111693758	1	111693758	3	4	4	4	4	191	0	0	0	0	STABLE	RAP1A	intronic	GAA
1.112163928	1	112163928	4	9	5	5	50	191	0.168	12.69	1	0	POLYMORPHIC	LINC01750->CTTNBP2NL	intergenic	GAA
1.112219973	1	112219973	4	5	5	5	5	191	0	0	0	0	STABLE	LINC01750->CTTNBP2NL	intergenic	GAA
1.112535395	1	112535395	13	14	14	10	15	191	0.194	1.202	0	0	POLYMORPHIC	ST7L	intronic	GAA
1.112544553	1	112544553	4	5	5	4	5	191	0.003	0.072	0	0	POLYMORPHIC	ST7L	intronic	GAA
1.112783862	1	112783862	3	4	4	4	4	191	0	0	0	0	STABLE	TAFA3->LINC01356	intergenic	GAA
1.112991813	1	112991813	3	4	4	4	4	191	0	0	0	0	STABLE	SLC16A1-AS1->LRIG2-DT	intergenic	GAA
1.113014582	1	113014582	4	5	5	4	6	191	0.17	0.58	0	0	POLYMORPHIC	LRIG2-DT	ncRNA	GAA
1.113047069	1	113047069	4	5	5	5	5	191	0	0	0	0	STABLE	LRIG2-DT	ncRNA	GAA
1.113184564	1	113184564	6	7	7	6	7	191	0.147	0.511	0	0	POLYMORPHIC	LRIG2->LOC643441	intergenic	GAA
1.113329695	1	113329695	4	5	5	4	5	191	0.003	0.072	0	0	POLYMORPHIC	LOC643441->MAGI3	intergenic	GAA
1.113391048	1	113391048	4	5	5	5	5	191	0	0	0	0	STABLE	MAGI3	exonic	GAA
1.113437739	1	113437739	5	6	6	3	16	191	0.076	1.04	0	0	POLYMORPHIC	MAGI3	intronic	GAA
1.113691595	1	113691595	4	5	5	5	5	191	0	0	0	0	STABLE	MAGI3->PHTF1	intergenic	GAA
1.113702655	1	113702655	3	4	4	4	4	191	0	0	0	0	STABLE	PHTF1	intronic	GAA
1.113719847	1	113719847	3	4	4	4	4	191	0	0	0	0	STABLE	PHTF1	intronic	GAA
1.114099211	1	114099211	3	4	4	4	4	191	0	0	0	0	STABLE	SYT6	exonic	GAA
1.114468687	1	114468687	5	6	6	6	6	191	0	0	0	0	STABLE	TRIM33	intronic	GAA
1.114719384	1	114719384	3	4	4	4	4	191	0	0	0	0	STABLE	CSDE1	intronic	GAA
1.114817725	1	114817725	6	7	7	4	42	191	0.513	3.657	0	0	POLYMORPHIC	SIKE1->SYCP1	intergenic	GAA
1.114828821	1	114828821	5	6	6	5	6	191	0.008	0.125	0	0	POLYMORPHIC	SIKE1->SYCP1	intergenic	GAA
1.115208499	1	115208499	3	4	4	4	4	191	0	0	0	0	STABLE	TSPAN2->NGF-AS1	intergenic	GAA
1.115222288	1	115222288	4	5	5	4	45	191	0.212	4.566	0	0	POLYMORPHIC	TSPAN2->NGF-AS1	intergenic	GAA
1.115278651	1	115278651	4	5	5	5	5	191	0	0	0	0	STABLE	TSPAN2->NGF-AS1	intergenic	GAA
1.115413098	1	115413098	5	6	6	6	6	191	0	0	0	0	STABLE	NGF-AS1->VANGL1	intergenic	GAA
1.115446750	1	115446750	5	6	6	5	6	191	0.016	0.175	0	0	POLYMORPHIC	NGF-AS1->VANGL1	intergenic	GAA
1.115568330	1	115568330	5	6	6	6	6	191	0	0	0	0	STABLE	NGF-AS1->VANGL1	intergenic	GAA
1.115761403	1	115761403	42	70	75	19	131	191	0.974	21.665	190	19	POLYMORPHIC	CASQ2	intronic	GAA
1.115822160	1	115822160	4	5	5	4	5	191	0.003	0.072	0	0	POLYMORPHIC	CASQ2->NHLH2	intergenic	GAA
1.115872844	1	115872844	3	4	4	4	4	191	0	0	0	0	STABLE	NHLH2->LINC01649	intergenic	GAA
1.116274288	1	116274288	16	17	17	16	21	191	0.016	0.331	0	0	POLYMORPHIC	MAB21L3->ATP1A1	intergenic	GAA
1.116275109	1	116275109	5	6	6	1	9	191	0.039	0.745	0	0	POLYMORPHIC	MAB21L3->ATP1A1	intergenic	GAA
1.116454399	1	116454399	3	4	4	4	4	191	0	0	0	0	STABLE	LINC01762	ncRNA	GAA
1.11657204	1	11657204	4	5	5	5	5	191	0	0	0	0	STABLE	FBXO44	intronic	GAA
1.116580532	1	116580532	4	5	5	5	5	191	0	0	0	0	STABLE	IGSF3	intronic	GAA
1.116774673	1	116774673	3	4	4	4	4	191	0	0	0	0	STABLE	CD2->PTGFRN	intergenic	GAA
1.116899631	1	116899631	4	6	5	4	41	191	0.351	7.01	0	0	POLYMORPHIC	CD2->PTGFRN	intergenic	GAA
1.11694785	1	11694785	3	4	4	4	4	191	0	0	0	0	STABLE	DRAXIN	intronic	GAA
1.117055986	1	117055986	6	7	7	6	8	191	0.241	0.652	0	0	POLYMORPHIC	LOC101929099	ncRNA	GAA
1.117126948	1	117126948	37	45	48	31	59	191	0.924	7.602	77	0	POLYMORPHIC	TRIM45->VTCN1	intergenic	GAA
1.117450064	1	117450064	3	4	4	4	4	191	0	0	0	0	STABLE	MAN1A2	intronic	GAA
1.117783317	1	117783317	4	5	5	5	5	191	0	0	0	0	STABLE	TENT5C->GDAP2	intergenic	GAA
1.117837379	1	117837379	5	6	6	5	6	191	0.005	0.102	0	0	POLYMORPHIC	TENT5C->GDAP2	intergenic	GAA
1.118093492	1	118093492	4	5	5	4	5	191	0.003	0.072	0	0	POLYMORPHIC	SPAG17	intronic	GAA
1.118129680	1	118129680	6	7	7	6	7	191	0.013	0.16	0	0	POLYMORPHIC	SPAG17	intronic	GAA
1.118129770	1	118129770	24	26	25	24	44	191	0.131	4.223	0	0	POLYMORPHIC	SPAG17	intronic	GAA
1.118260913	1	118260913	5	6	6	5	6	191	0.034	0.253	0	0	POLYMORPHIC	SPAG17->TBX15	intergenic	GAA
1.118425583	1	118425583	5	6	6	6	6	191	0	0	0	0	STABLE	SPAG17->TBX15	intergenic	GAA
1.118492040	1	118492040	4	5	5	5	21	191	0.024	1.178	0	0	POLYMORPHIC	SPAG17->TBX15	intergenic	GAA
1.11927156	1	11927156	8	10	10	3	10	191	0.186	0.756	0	0	POLYMORPHIC	KIAA2013	upstream	GAA
1.119657963	1	119657963	4	5	5	5	5	191	0	0	0	0	STABLE	ZNF697->PHGDH	intergenic	GAA
1.120146672	1	120146672	5	6	6	6	8	191	0.071	0.388	0	0	POLYMORPHIC	NOTCH2->SEC22B	intergenic	GAA
1.120463691	1	120463691	5	6	6	6	6	191	0	0	0	0	STABLE	NBPF8	exonic	GAA
1.120831313	1	120831313	5	6	6	6	6	191	0	0	0	0	STABLE	NBPF26	exonic	GAA
1.120838066	1	120838066	5	6	6	6	6	191	0	0	0	0	STABLE	NBPF26	exonic	GAA
1.121081873	1	121081873	6	7	7	6	7	191	0.016	0.175	0	0	POLYMORPHIC	H3P4	ncRNA	GAA
1.121281421	1	121281421	9	10	10	7	11	191	0.018	0.493	0	0	POLYMORPHIC	SRGAP2C	intronic	GAA
1.121285932	1	121285932	3	4	4	3	4	191	0.005	0.102	0	0	POLYMORPHIC	SRGAP2C	intronic	GAA
1.12170984	1	12170984	3	4	4	4	4	191	0	0	0	0	STABLE	TNFRSF1B	intronic	GAA
1.12270455	1	12270455	4	5	5	4	5	191	0.034	0.273	0	0	POLYMORPHIC	VPS13D	intronic	GAA
1.12558225	1	12558225	6	7	7	6	8	191	0.102	0.452	0	0	POLYMORPHIC	VPS13D->DHRS3	intergenic	GAA
1.12664115	1	12664115	4	5	5	5	5	191	0	0	0	0	STABLE	AADACL4	intronic	GAA
1.13485576	1	13485576	4	5	5	4	6	191	0.018	0.192	0	0	POLYMORPHIC	LRRC38	intronic	GAA
1.13532496	1	13532496	4	5	5	3	5	191	0.024	0.425	0	0	POLYMORPHIC	LRRC38->PDPN	intergenic	GAA
1.13778597	1	13778597	15	16	16	15	17	191	0.024	0.217	0	0	POLYMORPHIC	PRDM2	exonic	GAA
1.13884940	1	13884940	5	6	6	6	20	191	0.05	2.432	0	0	POLYMORPHIC	PRDM2->KAZN-AS1	intergenic	GAA
1.14155637	1	14155637	8	9	9	6	10	191	0.029	0.313	0	0	POLYMORPHIC	PRDM2->KAZN-AS1	intergenic	GAA
1.14255139	1	14255139	6	8	7	5	29	191	0.309	3.642	0	0	POLYMORPHIC	PRDM2->KAZN-AS1	intergenic	GAA
1.143357601	1	143357601	15	15	16	8	45	191	0.924	6.737	0	0	POLYMORPHIC	NONE->LSP1P5	intergenic	GAA
1.14346253	1	14346253	3	4	4	4	4	191	0	0	0	0	STABLE	PRDM2->KAZN-AS1	intergenic	GAA
1.143597611	1	143597611	5	6	6	6	6	189	0	0	0	0	STABLE	LSP1P5->RNVU1-17	intergenic	GAA
1.143599141	1	143599141	5	6	6	6	6	189	0	0	0	0	STABLE	LSP1P5->RNVU1-17	intergenic	GAA
1.143668756	1	143668756	5	6	6	6	6	189	0	0	0	0	STABLE	LSP1P5->RNVU1-17	intergenic	GAA
1.144098354	1	144098354	3	4	4	3	5	191	0.029	0.238	0	0	POLYMORPHIC	SRGAP2D->LSP1P5	intergenic	GAA
1.144183196	1	144183196	18	20	23	6	42	191	0.853	6.754	0	0	POLYMORPHIC	SRGAP2D->LSP1P5	intergenic	GAA
1.144425538	1	144425538	5	6	6	6	6	191	0	0	0	0	STABLE	NBPF15	exonic	GAA
1.144783141	1	144783141	17	18	20	1	42	191	0.963	6.818	0	0	POLYMORPHIC	SRGAP2-AS1	ncRNA	GAA
1.144862343	1	144862343	3	4	4	3	28	191	0.243	2.215	0	0	POLYMORPHIC	SRGAP2-AS1	ncRNA	GAA
1.14497832	1	14497832	5	6	6	5	7	191	0.013	0.161	0	0	POLYMORPHIC	KAZN-AS1->KAZN	intergenic	GAA
1.144994034	1	144994034	3	4	4	3	4	191	0.003	0.072	0	0	POLYMORPHIC	SRGAP2B	intronic	GAA
1.144998553	1	144998553	7	8	8	8	11	191	0.092	1.164	0	0	POLYMORPHIC	SRGAP2B	intronic	GAA
1.14516816	1	14516816	3	4	4	4	4	191	0	0	0	0	STABLE	KAZN-AS1->KAZN	intergenic	GAA
1.145294042	1	145294042	5	6	6	6	6	187	0	0	0	0	STABLE	NBPF20	exonic	GAA
1.145298808	1	145298808	5	6	6	5	6	191	0.003	0.072	0	0	POLYMORPHIC	NBPF20	exonic	GAA
1.145303554	1	145303554	5	6	6	5	6	188	0.003	0.073	0	0	POLYMORPHIC	NBPF20	exonic	GAA
1.145306737	1	145306737	5	6	6	6	6	191	0	0	0	0	STABLE	NBPF20	exonic	GAA
1.145309918	1	145309918	5	6	6	6	6	188	0	0	0	0	STABLE	NBPF20	exonic	GAA
1.145314686	1	145314686	5	6	6	5	6	191	0.008	0.125	0	0	POLYMORPHIC	NBPF20	exonic	GAA
1.145319456	1	145319456	5	6	6	6	6	189	0	0	0	0	STABLE	NBPF20	exonic	GAA
1.145324206	1	145324206	5	6	6	6	6	186	0	0	0	0	STABLE	NBPF20	exonic	GAA
1.145328966	1	145328966	5	6	6	5	7	190	0.005	0.103	0	0	POLYMORPHIC	NBPF20	exonic	GAA
1.145333719	1	145333719	5	6	6	6	6	187	0	0	0	0	STABLE	NBPF20	exonic	GAA
1.145338475	1	145338475	5	6	6	6	6	189	0	0	0	0	STABLE	NBPF20	exonic	GAA
1.145343229	1	145343229	5	6	6	5	6	188	0.003	0.073	0	0	POLYMORPHIC	NBPF20	exonic	GAA
1.145347999	1	145347999	5	6	6	6	6	187	0	0	0	0	STABLE	NBPF20	exonic	GAA
1.145352763	1	145352763	5	6	6	5	6	190	0.003	0.073	0	0	POLYMORPHIC	NBPF20	exonic	GAA
1.145357511	1	145357511	5	6	6	6	6	188	0	0	0	0	STABLE	NBPF20	exonic	GAA
1.145362264	1	145362264	5	6	6	6	6	186	0	0	0	0	STABLE	NBPF20	exonic	GAA
